Datetime,Zone,Value,Trend,Residual
2017-11-07 09:00:00,Zone 3,9304.096385499999,13061.277910275734,-1252.4040116111191
2017-11-07 10:00:00,Zone 3,10475.180723666666,13071.170800083803,-1431.8448736299288
2017-11-07 11:00:00,Zone 3,11703.13253,13081.000237622073,-1207.06026994302
2017-11-07 12:00:00,Zone 3,11873.73494,13090.773919014513,-1760.5086253676145
2017-11-07 13:00:00,Zone 3,11989.39759,13100.499736122463,-1773.3723599424793
2017-11-07 14:00:00,Zone 3,11050.602408333332,13110.185799752573,-2297.1074535993575
2017-11-07 15:00:00,Zone 3,10871.3253,13119.840487205172,-2224.260056327901
2017-11-07 16:00:00,Zone 3,10932.048191666667,13129.472601118552,-2080.0303026405854
2017-11-07 17:00:00,Zone 3,14904.096386666666,13139.091365239405,-2068.235021989256
2017-11-07 18:00:00,Zone 3,17293.49397666667,13148.706387759667,-1045.0585797469848
2017-11-08 10:00:00,Zone 3,14475.180721666666,13309.757189072734,2060.0017502120536
2017-11-08 11:00:00,Zone 3,16201.445781666667,13320.686658644316,2782.9820018111477
2017-11-08 12:00:00,Zone 3,17229.879516666668,13331.756755829656,3016.306697846767
2017-11-08 13:00:00,Zone 3,17296.385541666667,13342.971989957201,2904.9467012963905
2017-11-08 14:00:00,Zone 3,17159.51807166667,13354.336532131645,2866.6140801166403
2017-11-08 15:00:00,Zone 3,16752.77108166667,13365.85448782324,2567.4781018883787
2017-11-08 16:00:00,Zone 3,16905.060240000003,13377.529954798072,2460.186546124918
2017-11-08 17:00:00,Zone 3,23093.975903333336,13389.367029881718,4485.901588295435
2017-11-08 18:00:00,Zone 3,21463.13253,13401.369832455577,2212.0013922104863
2017-11-08 19:00:00,Zone 3,19919.036145000002,13413.542395090852,1235.537897642691
2017-11-08 20:00:00,Zone 3,19715.66265,13425.8885422586,1192.4521064447017
2017-11-08 21:00:00,Zone 3,18758.554216666667,13438.41172812241,1221.1833992453703
2017-11-09 08:00:00,Zone 3,11995.180723333333,13588.193028197908,1770.5395461530243
2017-11-09 09:00:00,Zone 3,14142.650601666666,13602.886799349375,2146.594017343392
2017-11-09 10:00:00,Zone 3,16205.301203333334,13617.75003625476,2376.2353725142693
2017-11-09 11:00:00,Zone 3,17662.65060333333,13632.77842997963,2688.127931764544
2017-11-09 12:00:00,Zone 3,18601.445783333333,13647.966934615171,2955.7456390804364
2017-11-09 13:00:00,Zone 3,17808.192769999998,13663.309556124032,2184.754048783647
2017-11-09 14:00:00,Zone 3,17353.25301333333,13678.799127120634,2186.320158228842
2017-11-09 15:00:00,Zone 3,17115.180721666668,13694.427202904497,2287.1820601916206
2017-11-09 16:00:00,Zone 3,17262.65060333333,13710.183908569168,2750.82751235825
2017-11-09 17:00:00,Zone 3,19881.445783333333,13726.05787942973,1798.9734835577565
2017-11-09 20:00:00,Zone 3,20176.38554,13774.248665818923,1318.9034790574551
2017-11-09 21:00:00,Zone 3,18925.301206666667,13790.451274220226,1173.2453528607602
2017-11-10 08:00:00,Zone 3,11668.433734999999,13968.075314589569,1173.2231075393574
2017-11-10 09:00:00,Zone 3,13718.554218333333,13983.793220441365,1101.058150037883
2017-11-10 16:00:00,Zone 3,15729.156628333332,14089.557528466778,1462.504495385705
2017-11-10 21:00:00,Zone 3,16697.831323333336,14159.138757987572,-1240.8721691142582
2017-11-11 08:00:00,Zone 3,7693.493976000001,14289.8218350086,-3060.106148104169
2017-11-11 09:00:00,Zone 3,8788.433734833334,14300.032639827716,-3933.882226112124
2017-11-11 10:00:00,Zone 3,9612.5301205,14309.953345030406,-4661.213010278223
2017-11-11 11:00:00,Zone 3,10586.987951666668,14319.582276015091,-4637.810454010585
2017-11-11 12:00:00,Zone 3,11265.542166666666,14328.918340103419,-4844.9705368488885
2017-11-11 13:00:00,Zone 3,11558.554214999998,14337.961287713288,-4656.048355963621
2017-11-11 14:00:00,Zone 3,11753.253011666666,14346.71177474701,-4331.387827106253
2017-11-11 15:00:00,Zone 3,11668.433736666666,14355.171340061697,-4323.317619962723
2017-11-11 16:00:00,Zone 3,11583.614456666668,14363.342514109521,-3306.2249301152133
2017-11-11 17:00:00,Zone 3,15388.915661666666,14371.228927182987,-2337.3822175081295
2017-11-11 18:00:00,Zone 3,16984.096385,14378.835229282593,-1925.81825536816
2017-11-11 19:00:00,Zone 3,17064.096386666668,14386.16695195638,-1633.606287183924
2017-11-11 20:00:00,Zone 3,17071.807228333335,14393.230462474368,-1590.5630151971454
2017-11-11 21:00:00,Zone 3,16723.85542,14400.032854265613,-1224.3717362515072
2017-11-11 22:00:00,Zone 3,15587.469881666666,14406.581663711424,-1092.44771111718
2017-11-12 10:00:00,Zone 3,15323.373493333333,14469.151674087072,1111.6000787275188
2017-11-12 11:00:00,Zone 3,16315.180725,14473.395880043803,1207.3793974091968
2017-11-12 12:00:00,Zone 3,17326.26506,14477.546952917208,1269.6425542691468
2017-11-12 13:00:00,Zone 3,17813.975903333336,14481.616128735961,1547.7657988914034
2017-11-12 14:00:00,Zone 3,17805.301205,14485.614818392756,1615.9337584879722
2017-11-12 15:00:00,Zone 3,17691.566265,14489.554827755475,1614.0176705555114
2017-11-12 18:00:00,Zone 3,20349.879516666668,14501.149892162954,1201.0723103518649
2017-11-13 09:00:00,Zone 3,14717.108433333333,14565.834495836898,1681.4174073724735
2017-11-13 10:00:00,Zone 3,16321.927711666669,14571.129239663576,1967.4670085354592
2017-11-13 11:00:00,Zone 3,16950.36144333333,14576.590481687497,1709.533372924654
2017-11-13 12:00:00,Zone 3,18008.6747,14582.221675268009,1788.3515413660898
2017-11-13 13:00:00,Zone 3,17891.084335,14588.024833060377,1513.0047352818965
2017-11-13 14:00:00,Zone 3,17210.602408333336,14594.000356003773,1231.3683174971738
2017-11-13 15:00:00,Zone 3,17257.831326666666,14600.147003661265,1436.5309450099157
2017-11-13 16:00:00,Zone 3,15671.325301666666,14606.462118810976,1490.0323318258925
2017-11-14 08:00:00,Zone 3,12666.024098333333,14723.611609196505,1312.8246633940453
2017-11-14 09:00:00,Zone 3,14908.915663333333,14731.288506601186,1691.523658467986
2017-11-14 10:00:00,Zone 3,16482.89156666667,14738.91335468123,1923.7186374838238
2017-11-14 11:00:00,Zone 3,17376.385543333334,14746.470082233978,2089.4311178580483
2017-11-14 12:00:00,Zone 3,18427.951806666668,14753.942940647725,2336.022180513861
2017-11-14 13:00:00,Zone 3,18826.987951666666,14761.316428397125,2307.7722152867846
2017-11-14 14:00:00,Zone 3,18119.518073333333,14768.575143906915,1912.4369695909136
2017-11-14 15:00:00,Zone 3,17772.53012,14775.70401035009,1789.7107648467118
2017-11-15 08:00:00,Zone 3,9409.1566265,14861.49496149044,-1828.7523365668603
2017-11-15 09:00:00,Zone 3,10866.506026666668,14863.544976164876,-2290.7365270508017
2017-11-15 10:00:00,Zone 3,12107.951806666666,14865.168406994871,-2700.7135546604077
2017-11-15 11:00:00,Zone 3,12350.843374999999,14866.353743704118,-3188.3571282923695
2017-11-15 12:00:00,Zone 3,12724.819276666667,14867.09052053441,-3574.2054109773344
2017-11-15 13:00:00,Zone 3,12751.807228333333,14867.36933597045,-3992.6629450219243
2017-11-15 14:00:00,Zone 3,13030.361445,14867.181920815601,-3703.692911859709
2017-11-15 15:00:00,Zone 3,12844.337348333333,14866.520916208856,-3794.8671938724674
2017-11-15 16:00:00,Zone 3,13242.40964,14865.379525893299,-1670.5119092262667
2017-11-16 13:00:00,Zone 3,18077.108431666667,14724.321277681905,1140.674203260627
2017-11-16 14:00:00,Zone 3,17870.843373333333,14712.060715604539,1342.943840677517
2017-11-16 15:00:00,Zone 3,17526.74698666667,14699.337438258948,1359.169057380137
2017-11-17 07:00:00,Zone 3,11044.819276666667,14443.162436555502,1429.3334044600906
2017-11-17 08:00:00,Zone 3,12261.204819999999,14424.669458433369,1162.5318863763569
2017-11-17 09:00:00,Zone 3,14422.168675,14405.99347168103,1388.6931638082078
2017-11-17 10:00:00,Zone 3,16003.855423333334,14387.151280059012,1696.9112308546046
2017-11-17 11:00:00,Zone 3,17397.590363333333,14368.158534318507,2268.542292907023
2017-11-17 12:00:00,Zone 3,17787.951806666668,14349.029658073456,2193.3646364245233
2017-11-17 13:00:00,Zone 3,17905.54217,14329.777771526788,2056.4754320577995
2017-11-17 14:00:00,Zone 3,17548.915663333333,14310.414860945075,2081.7147929581297
2017-11-17 15:00:00,Zone 3,17194.216866666666,14290.952095820961,1969.1365364462417
2017-11-17 17:00:00,Zone 3,19409.156626666667,14251.769163389721,2172.4187291418075
2017-11-17 18:00:00,Zone 3,21666.506025,14232.069249909911,2585.5924463459105
2017-11-17 19:00:00,Zone 3,21762.89156666667,14212.309858221983,2754.422876955643
2017-11-17 20:00:00,Zone 3,21697.34939666667,14192.499972320727,2606.5659314487148
2017-11-17 21:00:00,Zone 3,20743.13252833333,14172.647811303501,2375.393875252459
2017-11-17 22:00:00,Zone 3,18552.289156666666,14152.76072330632,1751.5615640376036
2017-11-17 23:00:00,Zone 3,16429.87951833333,14132.84515502085,1473.9221055455764
2017-11-18 00:00:00,Zone 3,14446.265058333332,14112.906786969055,1241.0256000023874
2017-11-18 01:00:00,Zone 3,13359.036145,14092.950613440029,1300.46983009418
2017-11-18 02:00:00,Zone 3,12890.602408333332,14072.980946762906,1510.8617764579267
2017-11-18 03:00:00,Zone 3,12610.12048,14053.001428516982,1507.3121819979606
2017-11-18 04:00:00,Zone 3,12468.433735,14033.01506130148,1369.7452452446032
2017-11-18 05:00:00,Zone 3,12795.180723333333,14013.024371747402,1282.291535757764
2017-11-18 06:00:00,Zone 3,11869.879518333333,13993.031582538497,1376.0583893703042
2017-11-18 07:00:00,Zone 3,10647.710843166666,13973.038694101448,1461.2587618651978
2017-11-18 08:00:00,Zone 3,13435.180721666666,13953.047573301292,3108.6737222429856
2017-11-18 09:00:00,Zone 3,15833.253015,13933.05993104582,3934.447734044632
2017-11-18 10:00:00,Zone 3,17412.048193333332,13913.077224490075,4334.51475211097
2017-11-18 11:00:00,Zone 3,18026.024095,13893.100669487123,4134.640487382005
2017-11-18 12:00:00,Zone 3,18661.204818333335,13873.131274523408,4166.005393163241
2017-11-18 13:00:00,Zone 3,19054.45783,13853.169797605744,4246.150599235985
2017-11-18 14:00:00,Zone 3,18826.987953333333,13833.21631698689,4017.3489942318083
2017-11-18 15:00:00,Zone 3,18840.481929999998,13813.270239209438,4143.535092328073
2017-11-18 16:00:00,Zone 3,18378.795181666665,13793.330428413912,4475.998253418809
2017-11-19 08:00:00,Zone 3,8426.987951666668,13472.695966430181,-1044.5351775379022
2017-11-19 09:00:00,Zone 3,9582.650603166667,13452.350517319754,-1328.8127928496397
2017-11-19 10:00:00,Zone 3,10573.493976666667,13431.942712568034,-1515.1394873368426
2017-11-19 11:00:00,Zone 3,11355.180723333333,13411.46902971458,-1682.1609912698423
2017-11-19 12:00:00,Zone 3,11940.240964999999,13390.926270046119,-1745.2689757122316
2017-11-19 13:00:00,Zone 3,12020.240961666668,13370.311596220376,-1939.8050322956078
2017-11-19 14:00:00,Zone 3,11855.421686666667,13349.62251907328,-2145.4224310161007
2017-11-19 15:00:00,Zone 3,11685.783131666665,13328.856690968541,-2184.588768843074
2017-11-19 16:00:00,Zone 3,11035.180723333333,13308.011836926407,-1793.8947188265756
2017-11-19 17:00:00,Zone 3,15242.40964,13287.085760159142,-1170.8272387062516
2017-11-19 18:00:00,Zone 3,16580.240963333334,13266.076325401213,-1345.0389828317311
2017-11-20 08:00:00,Zone 3,7873.734939833333,12962.018033296305,-1354.8001051206647
2017-11-20 09:00:00,Zone 3,8474.216867500001,12939.509948781177,-1979.6520282645724
2017-11-20 10:00:00,Zone 3,9173.975903666667,12916.890757369114,-2214.0930183983637
2017-11-20 11:00:00,Zone 3,10242.891567666667,12894.162323979841,-2223.060506825459
2017-11-20 12:00:00,Zone 3,10933.975903333334,12871.327592140933,-2149.792508097613
2017-11-20 13:00:00,Zone 3,10997.590361666667,12848.390448756316,-2110.3329781547545
2017-11-20 14:00:00,Zone 3,10944.578313333333,12825.355359516736,-1861.247512648808
2017-11-20 15:00:00,Zone 3,10903.13253,12802.227378923159,-1697.983038951037
2017-11-20 16:00:00,Zone 3,11146.024095,12779.01212180342,-1364.8737155820818
2017-11-21 12:00:00,Zone 3,10564.819278333334,12311.237956994106,-1157.1273327058097
2017-11-21 13:00:00,Zone 3,10809.638556666667,12288.670439224092,-1120.7055878832562
2017-11-27 11:00:00,Zone 3,11742.650601666668,11348.51485973694,1529.2901609510227
2017-11-27 12:00:00,Zone 3,12141.686744999999,11345.288364984091,1352.1496561051863
2017-11-28 09:00:00,Zone 3,9787.951807833333,11276.411007007366,1170.0747192585623
2017-11-28 10:00:00,Zone 3,10535.903615500001,11273.21163197851,1201.473323330918
2017-11-29 15:00:00,Zone 3,11255.903613333334,11185.550458251339,1084.7185235766701
2017-11-29 16:00:00,Zone 3,11999.036145,11182.591636695885,1324.3523140268207
2017-11-30 11:00:00,Zone 3,8385.542168666667,11125.353198142078,-1402.5785510734713
2017-11-30 12:00:00,Zone 3,8939.759036333335,11122.299971588109,-1250.6227232595684
2017-11-30 13:00:00,Zone 3,9143.132530166667,11119.245697915934,-1178.7747255734776
2017-11-30 14:00:00,Zone 3,8907.951807166666,11116.190842325637,-1055.044710173268
2017-11-30 15:00:00,Zone 3,8513.734939833334,11113.136026433833,-1206.5902388511659
2017-11-30 16:00:00,Zone 3,8840.481927666666,11110.081981071553,-1384.3474426767843
2017-12-01 18:00:00,Zone 3,14798.559423333332,11034.975037247232,-1190.1892189764785
2017-12-01 19:00:00,Zone 3,14888.835533333333,11032.4441414783,-1263.6755882021153
2017-12-01 20:00:00,Zone 3,15127.010806666667,11029.95429157341,-1199.2426986483224
2017-12-07 13:00:00,Zone 3,8991.116446666667,11187.687098440498,-1124.0414854419942
2017-12-11 08:00:00,Zone 3,8707.8031215,11154.996017191645,1042.3026025572563
2017-12-11 09:00:00,Zone 3,9614.4057625,11152.864063841102,1195.2346948686863
2017-12-11 10:00:00,Zone 3,10445.138055,11150.708242238858,1150.3077197899784
2017-12-11 11:00:00,Zone 3,11931.812725000002,11148.528153666573,1583.985316681852
2017-12-11 12:00:00,Zone 3,12580.072028333334,11146.323397721671,1789.577552796458
2017-12-11 13:00:00,Zone 3,12462.905161666667,11144.093559679402,1767.1857660084515
2017-12-11 14:00:00,Zone 3,12089.315726666668,11141.838194061804,1562.0575093849602
2017-12-11 15:00:00,Zone 3,11498.679471666668,11139.556798021951,1278.682453636784
2017-12-11 16:00:00,Zone 3,11658.103241666666,11137.248818694517,1247.466164381869
2017-12-11 17:00:00,Zone 3,16487.87515,11134.91367754658,1357.7937795951493
2017-12-13 17:00:00,Zone 3,13836.254500000001,10980.005981755723,-1128.3700503073815
